Grid Location,Raw Volume,Raw Volume,Raw Volume Avg.,Raw Volume,Raw Volume,Raw Volume Avg.,Raw Volume,Raw Volume,Raw Volume Avg.,Raw Volume,Raw Volume,Raw Volume Avg.,UniGene,Gene Name
GRID-   1-R12C1,7328.85,8430.16,7879.505,7075.4,7066.39,7070.895,8585.92,7702.33,8144.125,8426.98,10796.15,9611.565,Hs.349530,"Tyrosine3-monooxygenase/tryptophan5-monooxygenaseactivationprotein,etapolypeptide"
GRID-   1-R12C2,22796.99,24612.16,23704.575,21757.84,25825.5,23791.67,24083.87,25224.3,24654.085,23115.04,27950.82,25532.93,Hs.70725,"GABA-AreceptorpisubunitmRNA,completecds"
GRID-   1-R12C3,9230.09,10508.79,9869.44,8973.2,9235.4,9104.3,10135.07,10878.92,10506.995,8833.15,10537.7,9685.425,Hs.143434,Contactin1
GRID-   1-R12C4,8968.42,10162.81,9565.615,8540.27,8740.75,8640.51,9386.26,9507.75,9447.005,8045.15,9567.93,8806.54,Hs.211584,NEUROFILAMENTTRIPLETLPROTEIN
GRID-   1-R12C5,8185.68,8537.77,8361.725,8160.26,6844.84,7502.55,7639.51,8385.98,8012.745,6461.99,8139.59,7300.79,Hs.71816,V-aktmurinethymomaviraloncogenehomolog1
GRID-   1-R12C6,8524.73,8943.43,8734.08,8806.86,7917.25,8362.055,8533.68,8891.83,8712.755,7048.02,8784.75,7916.385,Hs.1027,"RadmRNA,completecds"
GRID-   1-R12C7,9138.03,9120.58,9129.305,8376.91,8629.47,8503.19,8915.87,9171.69,9043.78,8359.9,10986.71,9673.305,Hs.169832,Zincfingerprotein42(myeloid-specificretinoicacid-responsive)
GRID-   1-R12C8,29325.99,30563.94,29944.965,28307,31855.22,30081.11,29316.78,28930.74,29123.76,27771.26,34197.92,30984.59,Hs.95577,"cyclin-dependentproteinkinasemRNA,completecds"
GRID-   1-R12C9,9394.5,11647.68,10521.09,10921.1,9867.88,10394.49,9571.5,11425.05,10498.275,9840.46,10437.2,10138.83,Hs.74614,Tight junction protein 1 (zona occludens 1)
GRID-   1-R12C10,8024.21,9448.33,8736.27,7816.52,7637.75,7727.135,8286.62,9914.61,9100.615,8861.59,9340.23,9100.91,Hs.330994,small GTP binding protein Rab 9 
GRID-   1-R12C11,11792.94,14800.61,13296.775,11673.84,11175.66,11424.75,12442.49,13165.9,12804.195,12607.76,12853.46,12730.61,Hs.323733,"Gap junction protein, beta 2, 26 kD (connexin 26)"
GRID-   1-R12C12,11765.66,12563.36,12164.51,11715.9,10040.45,10878.175,11334.56,12110.12,11722.34,11315.45,11374.23,11344.84,Hs.28219,"Protein phosphatase 2 (formerly 2A), regulatory subunit B (PR52), alpha isoform"
GRID-   2-R1C1,8994.73,7980.1,8487.415,6484.11,6737.63,6610.87,8718.67,8049.71,8384.19,7787.46,9188.59,8488.025,Hs.151531,"Proteinphosphatase3(formerly2B),catalyticsubunit,alphaisoform(calcineurinAalpha){alternativeproducts}"
GRID-   2-R1C2,9524.43,8951.11,9237.77,7386.95,7898.43,7642.69,10174.15,9887.78,10030.965,8248.68,7648.3,7948.49,Hs.142,"estrogensulfotransferasemRNA,completecds"
GRID-   2-R1C3,9172.25,9393.75,9283,7609.76,7446.37,7528.065,9396.11,8841.31,9118.71,8982.68,8604.44,8793.56,Hs.76686,Glutathioneperoxidase1
GRID-   2-R1C4,26879.08,29860.5,28369.79,26347.12,25694.51,26020.815,27147.06,27085.52,27116.29,29909.68,31756.03,30832.855,Hs.9730,ESTs
GRID-   2-R1C5,11728.76,11539.86,11634.31,10729.02,7500.26,9114.64,20795.78,19887.15,20341.465,19139.15,17376.64,18257.895,Hs.952,Na/taurocholatecotransportingpolypeptide
GRID-   2-R1C6,10228.82,12400.78,11314.8,9073.07,8787.69,8930.38,13302.81,14673.72,13988.265,11602.17,11045.89,11324.03,Hs.284279,Hemeoxygenase(decycling)2
GRID-   2-R1C7,32932.12,32638.19,32785.155,29748.15,28091.23,28919.69,29295.31,31346.76,30321.035,33340.76,33340.41,33340.585,Hs.275675,"Homo sapiens katanin p80 subunit mRNA, complete cds"
GRID-   2-R1C8,11756.38,10955.57,11355.975,10382.15,8337.64,9359.895,11166.13,13849.9,12508.015,10557.6,10304.6,10431.1,Hs.259873,axonal transporter of synaptic vesicles
GRID-   2-R1C9,8787.74,9588.35,9188.045,7887.26,6884.26,7385.76,9352.75,10138.9,9745.825,7636.06,20975.61,14305.835,Hs.288986,"ESTs, Highly similar to survival motor neuron protein "
GRID-   2-R1C10,8038.18,9034.46,8536.32,7538.36,7060.91,7299.635,11341.43,9212.62,10277.025,7764.17,8534.26,8149.215,Hs.78696,cadherin-associated protein-related (cap-r) 
GRID-   2-R1C11,9498.49,9399.4,9448.945,6794.11,8201.13,7497.62,11070.5,10407.79,10739.145,9180.3,10205.29,9692.795,Hs.40034,"Integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)"
GRID-   2-R1C12,8504.41,8463.7,8484.055,5210.31,7484.02,6347.165,10828.19,9680.97,10254.58,9979.2,8431.85,9205.525,Hs.23259,"ESTs, Highly similar to ACTIN-LIKE PROTEIN 13E [Drosophila melanogaster]"
GRID-   2-R2C1,8003.43,8769.95,8386.69,6624.14,6909.74,6766.94,9462.16,8367.97,8915.065,7952.67,8899.01,8425.84,Hs.84389,PRIMER
GRID-   2-R2C2,9874.78,9549.47,9712.125,7099.39,7233.09,7166.24,10044.08,9302.84,9673.46,8229.47,9079.23,8654.35,Hs.71346,geneforneurofilamentsubunitM(NF-M)
GRID-   2-R2C3,14474.51,13547.04,14010.775,10912.72,11121.2,11016.96,13673.91,14726.66,14200.285,12744.83,11327.68,12036.255,Hs.92002,"Guaninenucleotidebindingprotein(Gprotein),alphazpolypeptide"
GRID-   2-R2C4,12887.52,14578.06,13732.79,9841.54,9990.81,9916.175,13389.7,12868.26,13128.98,14153.01,11728.21,12940.61,Hs.298469,"ANGIOTENSIN-CONVERTINGENZYME,SOMATIC"
GRID-   2-R2C5,9468.62,9644.05,9556.335,7632.02,6726.25,7179.135,10745.37,9219.19,9982.28,9374.94,9182.46,9278.7,Hs.211593,"PROTEINKINASEC,THETATYPE"
GRID-   2-R2C6,8840.83,9906.07,9373.45,8219.14,6783.28,7501.21,10949.74,9732,10340.87,9076.38,9099.28,9087.83,Hs.13340,"histoneacetyltransferase1mRNA,completecds"
GRID-   2-R2C7,12111.05,14228.43,13169.74,8643.65,9083.64,8863.645,11843.31,12797.81,12320.56,11837.25,12877.55,12357.4,Hs.267831,Rho GTPase activating protein 5
GRID-   2-R2C8,9631.41,8593.4,9112.405,7441.59,6931.89,7186.74,8862.18,9851.92,9357.05,8517.44,9639.4,9078.42,Hs.43728,"ESTs,HighlysimilartoGLUTATHIONEPEROXIDASEHYR1[Saccharomycescerevisiae]"
GRID-   2-R2C9,9423.2,9965.52,9694.36,7502.13,7033.69,7267.91,9513.45,9345.5,9429.475,8580.2,11645.28,10112.74,Hs.119000,"ESTs, Highly similar to ALPHA-ACTININ1,CYTOSKELETAL ISOFORM "
GRID-   2-R2C10,11427.06,9727.37,10577.215,8712.97,8481.79,8597.38,11672.53,9887.94,10780.235,9994.09,10636.62,10315.355,Hs.107547,fibroblast growth factor homologous factor 1 (FHF-1) 
GRID-   2-R2C11,9610.25,9647.77,9629.01,7778.22,7922.28,7850.25,15804.54,9850.38,12827.46,9460.01,10276.29,9868.15,Hs.87149,"Integrin, beta 3 (platelet glycoprotein IIIa, antigen CD61)"
GRID-   2-R2C12,9927.87,9019.23,9473.55,6191.59,7533.69,6862.64,11209.04,9455.56,10332.3,8671.49,8443.22,8557.355,Hs.65248,"dynein, cytoplasmic, intermediate polypeptide 1"
GRID-   2-R3C1,7663.52,8782.16,8222.84,6699.59,6624.96,6662.275,8588.86,7898.1,8243.48,7474.97,8729.82,8102.395,Hs.78036,PRIMER
GRID-   2-R3C2,8380.19,8866.65,8623.42,6838.72,6297.85,6568.285,9112.41,8138.47,8625.44,7146.88,8757.78,7952.33,Hs.334,"guaninenucleotideregulatoryprotein(tim1)mRNA,completecds"
GRID-   2-R3C3,8248,8738.6,8493.3,6476.72,6144.13,6310.425,9082.34,8430.47,8756.405,7124.67,8011.11,7567.89,Hs.23179,SytVgene(genomicandcDNAsequence)
GRID-   2-R3C4,8257.08,8868.17,8562.625,7552.05,7315.66,7433.855,9282.23,8981.99,9132.11,8766.29,8333.1,8549.695,Hs.2998,AXONIN-1
GRID-   2-R3C5,12560.87,11753.24,12157.055,10971.89,10611.96,10791.925,12893.4,13267.59,13080.495,11736.7,12287.9,12012.3,Hs.196384,Prostaglandin-endoperoxidesynthase2(prostaglandinG/Hsynthaseandcyclooxygenase)
GRID-   2-R3C6,25459.29,26151.66,25805.475,24685.18,24585.8,24635.49,25141.12,26439.62,25790.37,25454.14,26454.35,25954.245,Hs.16533,myosinphosphatasetargetsubunit1(MYPT1)
GRID-   2-R3C7,9064.31,10529.61,9796.96,8169,7286.43,7727.715,9008.39,11212.02,10110.205,8763.71,9885.89,9324.8,Hs.75375,"MALATEDEHYDROGENASE,CYTOPLASMIC"
GRID-   2-R3C8,9035.41,9220.25,9127.83,6670.03,5856.03,6263.03,8275.91,7631.18,7953.545,6852.68,8579.79,7716.235,Hs.337761,"ESTs,HighlysimilartoGROWTHARRESTANDDNA-DAMAGE-INDUCIBLEPROTEINGADD153[]"
GRID-   2-R3C9,7924.95,8599.83,8262.39,6816.46,6697.22,6756.84,10761.64,7805.35,9283.495,8247.98,8269.61,8258.795,Hs.150826,"ESTs, Highly similar to RAS-RELATED PROTEIN RAB-25 [Oryctolagus cuniculus]"
GRID-   2-R3C10,7024.51,7735.65,7380.08,6753.91,8970.04,7861.975,8735.66,7673.95,8204.805,8294.25,7883.32,8088.785,Hs.32217,low-MrGTP-binding protein (RAB32) 
GRID-   2-R3C11,12757.22,11955.76,12356.49,11861.01,25805.87,18833.44,13836.09,13836.06,13836.075,12430.37,11521.66,11976.015,Hs.27744,"RAB3A, member RAS oncogene family"
GRID-   2-R3C12,7695.79,8384.59,8040.19,7429.34,7626.72,7528.03,9964.48,8489.01,9226.745,7108.15,9881.28,8494.715,Hs.154567,supervillin 
GRID-   2-R4C1,9211.61,9581.69,9396.65,7690.58,6657.6,7174.09,8470.74,7705.2,8087.97,7836.75,8159.17,7997.96,Hs.31121,PRIMER
GRID-   2-R4C2,9408.29,10095.88,9752.085,7778.35,8049.41,7913.88,9776,9941.19,9858.595,9078.21,9613.44,9345.825,Hs.76118,proteingeneproduct(PGP)9.5
GRID-   2-R4C3,8709.72,9087.75,8898.735,7487.47,7317.32,7402.395,8817.04,13227.19,11022.115,7776.61,8748.63,8262.62,Hs.54451,laminin
GRID-   2-R4C4,10442.48,9983.6,10213.04,8402.74,7545.28,7974.01,10399.91,11011.64,10705.775,13457.1,9822.3,11639.7,Hs.79241,Bcelllymphomaprotein2
GRID-   2-R4C5,9748.91,10373.87,10061.39,8555.37,7930.63,8243,11139.25,10307.44,10723.345,10216.78,8892.36,9554.57,Hs.82829,"Proteintyrosinephosphatase,non-receptortype2"
GRID-   2-R4C6,26715.99,30004.79,28360.39,22543.05,23626.15,23084.6,27597.11,27856.49,27726.8,25779.94,28277.52,27028.73,Hs.8372,"smallestsubunitofubiquinol-cytochromecreductase,completecds"
GRID-   2-R4C7,28369.65,29031.93,28700.79,27482.32,25624.61,26553.465,25882.43,28757.49,27319.96,25645.7,30157.54,27901.62,Hs.3281,NeuronalpentraxinII
GRID-   2-R4C8,10662.86,10174.43,10418.645,10177.54,7451.25,8814.395,10170.85,10713.54,10442.195,8835,9355.07,9095.035,Hs.106999,"ESTs,HighlysimilartoSYNAPTOTAGMINC[Discopygeommata]"
GRID-   2-R4C9,8264.72,8284.24,8274.48,8081.43,7710.39,7895.91,9438.88,8463.73,8951.305,8111.96,9666.41,8889.185,Hs.18110,"ESTs, Highly similar to TUBULIN BETA CHAIN [Caenorhabditis elegans]"
GRID-   2-R4C10,8619.31,8696.48,8657.895,7228.84,6440.98,6834.91,9759.45,8133.96,8946.705,8672.26,7933.61,8302.935,Hs.109606,coronin
GRID-   2-R4C11,9495.14,9238.03,9366.585,7651.91,7832.3,7742.105,11136.15,9653.8,10394.975,17537.5,8395.31,12966.405,Hs.58044,"ESTs, Highly similar to protein inhibitor of neuronal nitric oxide synthase"
GRID-   2-R4C12,9415.05,10023.57,9719.31,8477.96,7666.22,8072.09,12929.16,12940.54,12934.85,12289.24,13147.22,12718.23,Hs.88474,Prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase)
GRID-   2-R5C1,9445.92,10039.1,9742.51,7275.34,7081.3,7178.32,8546.75,9152.87,8849.81,7971.47,8484.57,8228.02,Hs.47860,delta receptor plasmid replacement
GRID-   2-R5C2,8788.59,10951.24,9869.915,8768.4,7615.09,8191.745,10524.24,9446.07,9985.155,9278.9,8868.55,9073.725,Hs.102598,"mucosaladdressincelladhesionmolecule-1(MAdCAM-1)mRNA,completecds"
GRID-   2-R5C3,12571.73,14648.06,13609.895,12681.6,10990.82,11836.21,13627.96,13982.93,13805.445,12410.41,12330.23,12370.32,Hs.113882,"GABA-Areceptordeltasubunit(GABRD)mRNA,completecds"
GRID-   2-R5C4,32728,33621.86,33174.93,28559.94,26990.57,27775.255,28725.31,31271.83,29998.57,31141.66,30559.48,30850.57,Hs.65425,CALBINDIN
GRID-   2-R5C5,10612.24,10265.35,10438.795,9570.51,7502.98,8536.745,10845.58,12476.04,11660.81,9799.61,10077.15,9938.38,Hs.47061,unc-51 (C. elegans)-like kinase 1
GRID-   2-R5C6,10655.93,12795.77,11725.85,9414.06,8764.53,9089.295,11518.54,14797.55,13158.045,10231.59,9433.89,9832.74,Hs.79474,"14-3-3epsilonmRNA,completecds"
GRID-   2-R5C7,20623.41,22877.06,21750.235,20398.37,18664.71,19531.54,20233.12,21214.93,20724.025,20312.8,18218.97,19265.885,Hs.27744,"RAB3A,memberRASoncogenefamily"
GRID-   2-R5C8,10290.81,9665.44,9978.125,9838.23,6771.08,8304.655,9550.22,10637.89,10094.055,9337.02,8852.36,9094.69,Hs.8868,golgi SNAP receptor complex member 1
GRID-   2-R5C9,8634.93,7926.54,8280.735,8678.93,6920.37,7799.65,10006.03,8465.68,9235.855,8052.35,8042.42,8047.385,Hs.24637,"ESTs, Moderately similar to AMPA receptor interacting protein GRIP [R.norvegicus]"
GRID-   2-R5C10,8010.28,8278.23,8144.255,7616.83,6616.65,7116.74,9898.76,8654.27,9276.515,7838.72,8500.82,8169.77,Hs.505,"ISL1 transcription factor, LIM/homeodomain, (islet-1)"
GRID-   2-R5C11,8643.04,9203.85,8923.445,7448.37,6756.46,7102.415,9748.44,15827.99,12788.215,13801.76,8228.17,11014.965,Hs.178452,"Catenin (cadherin-associated protein), alpha 1 (102kD)"
GRID-   2-R5C12,8341.67,8264.13,8302.9,7599.86,6624.11,7111.985,9998.29,8584.05,9291.17,8388.56,8610.29,8499.425,Hs.95724,"EST, Moderately similar to SERINE/THREONINE PROTEIN PHOSPHATASE PP1-ALPHA 2 CATALYTIC SUBUNIT [Oryctolagus cuniculus]"
GRID-   2-R6C1,9202.46,10737.34,9969.9,7922.74,6899.24,7410.99,8996.45,11237.64,10117.045,8023.87,7507.86,7765.865,Hs.103078,"ESTs,HighlysimilartoNEUROGENICLOCUSNOTCHHOMOLOGPROTEIN1[Rattusnorvegicus]"
GRID-   2-R6C2,10763.34,11649.97,11206.655,8554.28,7162.65,7858.465,10651.39,11291.97,10971.68,8312.01,9213.73,8762.87,Hs.321164,"neuronalPAS2(NPAS2)mRNA,completecds"
GRID-   2-R6C3,10785.9,10930.34,10858.12,8863.06,7280.55,8071.805,11851.97,11036.24,11444.105,9519.84,9370.75,9445.295,Hs.75932,"alphaSNAPmRNA,completecds"
GRID-   2-R6C4,11905.15,12894.54,12399.845,8819.89,7844.32,8332.105,10403.1,10304.21,10353.655,9220.58,8295.94,8758.26,Hs.75110,Cannabinoidreceptor1(brain)
GRID-   2-R6C5,9749.16,9599.62,9674.39,8945.31,6598.11,7771.71,11836,9223.77,10529.885,8333.41,15019.96,11676.685,Hs.103081,"ESTs,HighlysimilartoRIBOSOMALPROTEINS6KINASE[]"
GRID-   2-R6C6,9387.54,10116.66,9752.1,9316.1,7518.16,8417.13,10311.75,9589.73,9950.74,7754.05,9293.26,8523.655,Hs.118825,"MAPkinasekinase6(MKK6)mRNA,completecds"
GRID-   2-R6C7,9225.29,10153.64,9689.465,8219.81,6950.49,7585.15,11057.59,9343.31,10200.45,8604.72,9270.88,8937.8,Hs.84999,"ATPase,Cu++transporting,betapolypeptide(Wilsondisease)"
GRID-   2-R6C8,11192.52,11884.52,11538.52,11322.85,7304.59,9313.72,11158.02,10823.77,10990.895,9805.38,9696.13,9750.755,Hs.1499,HEATSHOCKFACTORPROTEIN1
GRID-   2-R6C9,9166.4,9664.07,9415.235,9713.93,7408.9,8561.415,10811.79,9905.38,10358.585,9843.29,9106.13,9474.71,Hs.4980,LIM binding domain 2
GRID-   2-R6C10,8133.57,12215.72,10174.645,7969.07,6238.99,7104.03,9028.07,7899.2,8463.635,7517.65,7321.38,7419.515,Hs.74369,"Integrin,alpha 7B"
GRID-   2-R6C11,8543.46,8970.94,8757.2,8858.67,7146.94,8002.805,9797.66,9812.98,9805.32,9549.26,10476.78,10013.02,Hs.283565,FOS-RELATED ANTIGEN 1
GRID-   2-R6C12,8894.97,9273.72,9084.345,9031.68,6973.31,8002.495,9697.11,8515.95,9106.53,8193.31,8864.3,8528.805,Hs.58488,"catenin (cadherin-associated protein), alpha-like 1"
GRID-   2-R7C1,8750.12,8465.08,8607.6,8049.49,7063.34,7556.415,9671.48,9474.31,9572.895,7616.85,7872.13,7744.49,Hs.106749,"guaninenucleotideexchangefactormRNA,completecds"
GRID-   2-R7C2,8308.49,9357.11,8832.8,8011.27,7554.68,7782.975,11435.93,9123.03,10279.48,7628.58,7910.54,7769.56,Hs.75379,EXCITATORYAMINOACIDTRANSPORTER1
GRID-   2-R7C3,8279.72,9337.17,8808.445,7492.95,6584.84,7038.895,8692.86,8926,8809.43,8027.19,8399.1,8213.145,Hs.169266,NeuropeptideYreceptorY1
GRID-   2-R7C4,8433.69,9064.82,8749.255,7546.01,6904.36,7225.185,9482.72,9547.24,9514.98,6965.38,7890.15,7427.765,Hs.19949,MACH-alpha-1protein
GRID-   2-R7C5,8275.96,8138.32,8207.14,6984.45,5966.74,6475.595,8396.84,8446.98,8421.91,8592,6929.37,7760.685,Hs.149,"cAMPresponsiveelementbindingproteinbetasubunit(CREBPA)mRNA,completecds"
GRID-   2-R7C6,7314.63,9572.98,8443.805,7442.71,6050.97,6746.84,8143.03,7554.79,7848.91,7372.33,7810.4,7591.365,Hs.1526,"ATPase,Ca++transporting,cardiacmuscle,slowtwitch2"
GRID-   2-R7C7,7634.19,9714.21,8674.2,7192,6104.11,6648.055,9408.91,8183.27,8796.09,7929.85,7690.2,7810.025,Hs.11465,"glutathione-S-transferasehomologmRNA,completecds"
GRID-   2-R7C8,29480.36,28911.15,29195.755,28776.12,23675.78,26225.95,28774.65,25546.45,27160.55,26852.45,29744.47,28298.46,Hs.351875,CYTOCHROMECOXIDASEPOLYPEPTIDEVIC
GRID-   2-R7C9,9475.98,9836.38,9656.18,10932.35,6636.55,8784.45,10480.29,8778.87,9629.58,9427.27,9205.18,9316.225,Hs.85266,Integrin beta-4 subunit
GRID-   2-R7C10,7638.79,10017.98,8828.385,8599.21,6853.66,7726.435,8709.89,7634.43,8172.16,7861.84,8286.49,8074.165,Hs.25051,plakophilin 2a and b
GRID-   2-R7C11,28494.27,29470.92,28982.595,28717.91,25470.26,27094.085,28431.83,29750.3,29091.065,25835.83,32467.81,29151.82,Hs.78305,"RAB2, member RAS oncogene family"
GRID-   2-R7C12,13073.41,13351.18,13212.295,13190.48,9833.64,11512.06,13657.72,13127.64,13392.68,12199.75,12552.46,12376.105,Hs.159263,"Collagen, type VI, alpha 2"
GRID-   2-R8C1,12188.04,14597.76,13392.9,12950.5,11556.92,12253.71,14540.33,14274.88,14407.605,11977.45,13335.86,12656.655,Hs.90875,"guaninenucleotideexchangefactormss4mRNA,completecds"
GRID-   2-R8C2,9579.78,10119.77,9849.775,9330.19,7846.85,8588.52,11655.41,10853.24,11254.325,8483.72,8660.36,8572.04,Hs.7594,"GLUCOSETRANSPORTERTYPE3,BRAIN"
GRID-   2-R8C3,8533.97,9128.02,8830.995,8678.41,6575.85,7627.13,8084.88,9170.71,8627.795,7634.07,8146.74,7890.405,Hs.80247,PROCHOLECYSTOKININ
GRID-   2-R8C4,8876.36,9878.48,9377.42,8168.91,7458.88,7813.895,9279.05,10063.64,9671.345,8771.71,9101.19,8936.45,Hs.298623,serotonin5-HT2receptormRNA
GRID-   2-R8C5,8283.88,8649.34,8466.61,7562.51,6467.87,7015.19,8489.68,9004.06,8746.87,13457.57,9494.82,11476.195,Hs.74552,"cysteineproteaseCPP32isoformalphamRNA,completecds"
GRID-   2-R8C6,7273.84,8441.23,7857.535,8475.92,6956.89,7716.405,8899.59,8685.25,8792.42,7145.03,7831.56,7488.295,Hs.279518,Amyloidbeta(A4)-likeprotein2
GRID-   2-R8C7,7834.36,9229.14,8531.75,7699.51,6362.11,7030.81,9338.56,8544.17,8941.365,7871.15,8222.83,8046.99,Hs.120,"anti-oxidant protein 2 (non-selenium glutathione peroxidase, acidic calcium-independent phospholipase A2)"
GRID-   2-R8C8,9612.9,13321.55,11467.225,9420.93,7091.48,8256.205,10678.82,8649.1,9663.96,9212.89,9347.22,9280.055,Hs.226213,"CytochromeP450,51(lanosterol14-alpha-demethylase)"
GRID-   2-R8C9,8368.27,10499.23,9433.75,9086.41,6337.94,7712.175,9075.65,6857.83,7966.74,7470.99,8058.14,7764.565,Hs.174103,"Integrin, alpha L (antigen CD11A (p180), lymphocyte function-associated antigen 1;alpha polypeptide)"
GRID-   2-R8C10,8183.34,7603.57,7893.455,8525.58,6075.68,7300.63,9322.03,6616.97,7969.5,6889.93,9137.76,8013.845,Hs.289114,"Hexabrachion (tenascin C, cytotactin)"
GRID-   2-R8C11,9273.05,11834.1,10553.575,9493.65,6880.32,8186.985,10859.02,8771.17,9815.095,9268.1,9481.16,9374.63,Hs.1742,RAS GTPASE-ACTIVATING-LIKE PROTEIN IQ GAP1
GRID-   2-R8C12,8856.56,10006.29,9431.425,8885.16,6316.37,7600.765,9168.64,7752.5,8460.57,9851.3,8384.82,9118.06,Hs.788,kinase scaffold protein gravin
GRID-   2-R9C1,8954.03,10208.39,9581.21,8418.42,7399.01,7908.715,8730.76,9448.14,9089.45,7822.04,8696.53,8259.285,Hs.8813,"unc-18homologue,completecds"
GRID-   2-R9C2,9883.37,10409.39,10146.38,8730.47,7371.62,8051.045,9454.1,9437.68,9445.89,8756.06,8402.35,8579.205,Hs.89768,"Gamma-aminobutyricacid(GABA)Areceptor,beta1"
GRID-   2-R9C3,8112.1,9650.58,8881.34,9482.27,6205.97,7844.12,9127.01,9850.57,9488.79,8140.77,9165.77,8653.27,Hs.25363,Presenilin2(Alzheimerdisease4)
GRID-   2-R9C4,8604.24,10314.88,9459.56,8556.69,7180.13,7868.41,9731.2,9033.47,9382.335,8692.51,8586.97,8639.74,Hs.80426,"brainandreproductiveorgan-expressedprotein(BRE)gene,completecds"
GRID-   2-R9C5,8752.81,9538.56,9145.685,8261.75,7264.83,7763.29,9650.93,9424.59,9537.76,7723.59,8914.15,8318.87,Hs.89404,"MSX-2,completecds"
GRID-   2-R9C6,8044.16,9708.95,8876.555,9135.69,7517.42,8326.555,8574.65,7958.28,8266.465,7534.52,8494.99,8014.755,Hs.74520,Ataxin1
GRID-   2-R9C7,9014.34,9629.22,9321.78,8245.2,6506.69,7375.945,10001.99,8878.25,9440.12,7050.02,7949.46,7499.74,Hs.183556,"neutralaminoacidtransporterBmRNA,completecds"
GRID-   2-R9C8,7901.65,9700.16,8800.905,8118.66,6278.4,7198.53,9393.44,7260.03,8326.735,7507.35,8851.6,8179.475,Hs.289271,Cytochromec-1
GRID-   2-R9C9,9115.76,10138.65,9627.205,8609.22,6047.34,7328.28,8857.77,7456.78,8157.275,9607.61,8422.21,9014.91,Hs.83968,"Integrin, beta 2 (antigen CD18 (p95), lymphocyte function-associated antigen 1; macrophage antigen 1 (mac-1) beta subunit)"
GRID-   2-R9C10,7877.22,8249.39,8063.305,8169.23,6161.61,7165.42,9599.21,6312.68,7955.945,7586.39,8259.31,7922.85,Hs.5171,CaM kinase II isoform 
GRID-   2-R9C11,8042.73,9190.45,8616.59,8774.76,6725.47,7750.115,9082.92,9004.86,9043.89,8560.44,9256.4,8908.42,Hs.151531,"SERINE/THREONINE PROTEIN PHOSPHATASE 2B CATALYTIC SUBUNIT, BETA ISOFORM"
GRID-   2-R9C12,9388.62,10712.72,10050.67,9562.43,7988.12,8775.275,9769,9842.58,9805.79,8985.95,10029.84,9507.895,Hs.356386,RAB7 protein
GRID-   2-R10C1,10136.25,9935.01,10035.63,7849.95,9409.44,8629.695,8335.29,9026.57,8680.93,8660.89,8123.26,8392.075,Hs.84154,"neuronalpentraxin1(NPTX1)mRNA,completecds"
GRID-   2-R10C2,13015.59,11239.17,12127.38,15560.69,7299.58,11430.135,10322.07,10356.3,10339.185,12535.86,10351.1,11443.48,Hs.2389,"Glutamatereceptor,ionotropic,kainate5"
GRID-   2-R10C3,9289.49,9674.82,9482.155,12805.79,6535.92,9670.855,13423.34,9109.22,11266.28,8846.92,9271.74,9059.33,Hs.2090,"ProstaglandinEreceptor2(subtypeEP2),53kD"
GRID-   2-R10C4,8834.83,9388.38,9111.605,8336.58,6773.37,7554.975,10103.64,9734.23,9918.935,7804.76,9261.97,8533.365,Hs.89901,"HS1bindingproteinHAX-1mRNA,nucleargeneencodingmitochondrialprotein,completecds"
GRID-   2-R10C5,8682.77,10750.2,9716.485,7743.73,7022.84,7383.285,9545.4,10208.85,9877.125,8708.68,10455.04,9581.86,Hs.74122,ICH-2PROTEASE
GRID-   2-R10C6,8709.74,10074.26,9392,7883.94,6777.26,7330.6,8828.99,9113.09,8971.04,8074.48,8579.26,8326.87,Hs.83114,Crystallinzeta(quinonereductase)
GRID-   2-R10C7,7882.24,9480.24,8681.24,7932.66,6572.97,7252.815,8275.67,7839.49,8057.58,9869.19,8875.39,9372.29,Hs.77608,"splicingfactorSRp30cmRNA,completecds"
GRID-   2-R10C8,8831.39,10815.02,9823.205,8850.92,7609.25,8230.085,11197.4,8943.86,10070.63,9443.8,9517.78,9480.79,Hs.77929,DNArepairhelicaseERCC3
GRID-   2-R10C9,8776.95,10655.22,9716.085,9379.44,6383.77,7881.605,9791.19,8623.92,9207.555,9659.49,9149.66,9404.575,Hs.99995,Intercellular adhesion molecule 3
GRID-   2-R10C10,7761.83,11022.22,9392.025,8542.58,6765.87,7654.225,9425.43,8255.16,8840.295,10584.37,8788.94,9686.655,Hs.80220,"catenin (cadherin-associated protein), delta 2 (neural plakophilin-related arm-repeat protein)"
GRID-   2-R10C11,8453.34,8871.72,8662.53,10293.92,7051.35,8672.635,10247.09,10046.31,10146.7,9204.89,10884.97,10044.93,Hs.1501,"Syndecan2 (heparan sulfate proteoglycan 1, cell surface-associated, fibroglycan)"
